| appname | description | site | download | version |
| binutils/ranlib | Generates an index to the contents of an archive [binutils] | https://sourceware.org/git/gitweb.cgi?p=binutils-gdb.git | oci://ghcr.io/pkgforge/bincache/binutils/nixpkgs/ranlib:2.44-riscv64-linux | 2.44 |
| net-tools/plipconfig | Fine tune PLIP device parameters | https://git.code.sf.net/p/net-tools/code | oci://ghcr.io/pkgforge/bincache/net-tools/nixpkgs/plipconfig:2.10-riscv64-linux | 2.10 |
| iproute2/rtstat | Display routing table statistics, including the number of routes and related metrics [iproute2] | https://github.com/iproute2/iproute2 | oci://ghcr.io/pkgforge/bincache/iproute2/nixpkgs/rtstat:6.14.0-riscv64-linux | 6.14.0 |
| outils/rs | Reshape a data array [outils] | https://github.com/leahneukirchen/outils | oci://ghcr.io/pkgforge/bincache/outils/nixpkgs/rs:0.13-riscv64-linux | 0.13 |
| pkgconf/pkgconf | Package compiler and linker metadata Toolkit | https://github.com/pkgconf/pkgconf | oci://ghcr.io/pkgforge/bincache/pkgconf/nixpkgs/pkgconf:2.4.3-riscv64-linux | 2.4.3 |
| bintools/readelf | Displays information from any ELF format object file [bintools] | https://sourceware.org/git/gitweb.cgi?p=binutils-gdb.git | oci://ghcr.io/pkgforge/bincache/bintools/nixpkgs/readelf:2.44-riscv64-linux | 2.44 |
| iproute2/rdma | Manage Remote Direct Memory Access (RDMA) devices and connections for high-performance networking [iproute2] | https://github.com/iproute2/iproute2 | oci://ghcr.io/pkgforge/bincache/iproute2/nixpkgs/rdma:6.14.0-riscv64-linux | 6.14.0 |
| bintools/ranlib | Generates an index to the contents of an archive [bintools] | https://sourceware.org/git/gitweb.cgi?p=binutils-gdb.git | oci://ghcr.io/pkgforge/bincache/bintools/nixpkgs/ranlib:2.44-riscv64-linux | 2.44 |
| patchelf | A small utility to modify the dynamic linker and RPATH of ELF executables | https://github.com/NixOS/patchelf | oci://ghcr.io/pkgforge/bincache/patchelf/nixpkgs/patchelf:0.15.0-riscv64-linux | 0.15.0 |
| gettext/recode-sr-latin | Convert Serbian text from Cyrillic to Latin script [gettext] | https://git.savannah.gnu.org/gitweb/?p=gettext.git | oci://ghcr.io/pkgforge/bincache/gettext/nixpkgs/recode-sr-latin:0.22.5-riscv64-linux | 0.22.5 |
| pigz/pigz | A parallel implementation of gzip for multi-core machines | https://github.com/madler/pigz | oci://ghcr.io/pkgforge/bincache/pigz/nixpkgs/pigz:2.8-riscv64-linux | 2.8 |
| procps/pidof | Determine the Process identifier of a running program [procps] | https://gitlab.com/procps-ng/procps | oci://ghcr.io/pkgforge/bincache/procps/nixpkgs/pidof:4.0.4-riscv64-linux | 4.0.4 |
| procps/pgrep | Search for processes by name and other attributes, returning their process IDs [procps] | https://gitlab.com/procps-ng/procps | oci://ghcr.io/pkgforge/bincache/procps/nixpkgs/pgrep:4.0.4-riscv64-linux | 4.0.4 |
| util-linux/pivot_root | Change the root filesystem [util-linux] | https://github.com/util-linux/util-linux | oci://ghcr.io/pkgforge/bincache/util-linux/nixpkgs/pivot_root:2.41-riscv64-linux | 2.41 |
| procps/pmap | Report memory map of a process [procps] | https://gitlab.com/procps-ng/procps | oci://ghcr.io/pkgforge/bincache/procps/nixpkgs/pmap:4.0.4-riscv64-linux | 4.0.4 |
| socat/procan | Prints information about process parameters to stdout meant for debugging socat [soact] | https://repo.or.cz/socat.git | oci://ghcr.io/pkgforge/bincache/socat/nixpkgs/procan:1.8.0.3-riscv64-linux | 1.8.0.3 |
| util-linux/prlimit | Show or change the resource limits of a process [util-linux] | https://github.com/util-linux/util-linux | oci://ghcr.io/pkgforge/bincache/util-linux/nixpkgs/prlimit:2.41-riscv64-linux | 2.41 |
| util-linux/pipesz | Set/Examine pipe and FIFO buffer sizes [util-linux] | https://github.com/util-linux/util-linux | oci://ghcr.io/pkgforge/bincache/util-linux/nixpkgs/pipesz:2.41-riscv64-linux | 2.41 |
| procps/pkill | Send a signal to processes based on name and other attributes [procps] | https://gitlab.com/procps-ng/procps | oci://ghcr.io/pkgforge/bincache/procps/nixpkgs/pkill:4.0.4-riscv64-linux | 4.0.4 |
| procps/ps | Report a snapshot of the current processes [procps] | https://gitlab.com/procps-ng/procps | oci://ghcr.io/pkgforge/bincache/procps/nixpkgs/ps:4.0.4-riscv64-linux | 4.0.4 |
| psmisc/pslog | Prints log path of a process [psmisc] | https://gitlab.com/psmisc/psmisc | oci://ghcr.io/pkgforge/bincache/psmisc/nixpkgs/pslog:23.7-riscv64-linux | 23.7 |
| psmisc/pstree | Show the currently running processes as a tree [psmisc] | https://gitlab.com/psmisc/psmisc | oci://ghcr.io/pkgforge/bincache/psmisc/nixpkgs/pstree:23.7-riscv64-linux | 23.7 |
| psmisc/pstree | Show the currently running processes as a tree (X11) [psmisc] | https://gitlab.com/psmisc/psmisc | oci://ghcr.io/pkgforge/bincache/psmisc/nixpkgs/pstree.x11:23.7-riscv64-linux | 23.7 |
| procps/pwdx | Report current working directory of a process [procps] | https://gitlab.com/procps-ng/procps | oci://ghcr.io/pkgforge/bincache/procps/nixpkgs/pwdx:4.0.4-riscv64-linux | 4.0.4 |
| psmisc/prtstat | Print statistics of a process [psmisc] | https://gitlab.com/psmisc/psmisc | oci://ghcr.io/pkgforge/bincache/psmisc/nixpkgs/prtstat:23.7-riscv64-linux | 23.7 |
| qemu-user/qemu-i386 | Simulate a 32-bit x86 machine [qemu-user] | https://github.com/tonistiigi/binfmt | oci://ghcr.io/pkgforge/bincache/qemu-user/tonistiigi/qemu-i386:deploy_v9.2.2-52-riscv64-linux | deploy/v9.2.2-52 |
| qemu-user/qemu-aarch64 | Simulate a 64-bit Arm machine [qemu-user] | https://github.com/tonistiigi/binfmt | oci://ghcr.io/pkgforge/bincache/qemu-user/tonistiigi/qemu-aarch64:deploy_v9.2.2-52-riscv64-linux | deploy/v9.2.2-52 |
| qemu-user/qemu-ppc64le | Simulate a 64-bit little-endian PowerPC machine [qemu-user] | https://github.com/tonistiigi/binfmt | oci://ghcr.io/pkgforge/bincache/qemu-user/tonistiigi/qemu-ppc64le:deploy_v9.2.2-52-riscv64-linux | deploy/v9.2.2-52 |
| qemu-user/qemu-s390x | Simulate an IBM System z machine [qemu-user] | https://github.com/tonistiigi/binfmt | oci://ghcr.io/pkgforge/bincache/qemu-user/tonistiigi/qemu-s390x:deploy_v9.2.2-52-riscv64-linux | deploy/v9.2.2-52 |
| qemu-user/qemu-loongarch64 | Simulate a 64-bit LoongArch machine [qemu-user] | https://github.com/tonistiigi/binfmt | oci://ghcr.io/pkgforge/bincache/qemu-user/tonistiigi/qemu-loongarch64:deploy_v9.2.2-52-riscv64-linux | deploy/v9.2.2-52 |
| qemu-user/qemu-arm | Simulate a 32-bit Arm machine [qemu-user] | https://github.com/tonistiigi/binfmt | oci://ghcr.io/pkgforge/bincache/qemu-user/tonistiigi/qemu-arm:deploy_v9.2.2-52-riscv64-linux | deploy/v9.2.2-52 |
| qemu-user/qemu-mips64 | Simulate a 64-bit big-endian MIPS machine [qemu-user] | https://github.com/tonistiigi/binfmt | oci://ghcr.io/pkgforge/bincache/qemu-user/tonistiigi/qemu-mips64:deploy_v9.2.2-52-riscv64-linux | deploy/v9.2.2-52 |
| qemu-user/qemu-mips64el | Simulate a 64-bit little-endian MIPS machine [qemu-user] | https://github.com/tonistiigi/binfmt | oci://ghcr.io/pkgforge/bincache/qemu-user/tonistiigi/qemu-mips64el:deploy_v9.2.2-52-riscv64-linux | deploy/v9.2.2-52 |
| qemu-user/qemu-x86_64 | Simulate a 64-bit x86 machine [qemu-user] | https://github.com/tonistiigi/binfmt | oci://ghcr.io/pkgforge/bincache/qemu-user/tonistiigi/qemu-x86_64:deploy_v9.2.2-52-riscv64-linux | deploy/v9.2.2-52 |
| tar/rmt | Remote magnetic tape server [tar] | https://git.savannah.gnu.org/cgit/tar.git | oci://ghcr.io/pkgforge/bincache/tar/nixpkgs/rmt:1.35-riscv64-linux | 1.35 |
| util-linux/resizepart | Tell the kernel about the new size of a partition [util-linux] | https://github.com/util-linux/util-linux | oci://ghcr.io/pkgforge/bincache/util-linux/nixpkgs/resizepart:2.41-riscv64-linux | 2.41 |
| util-linux/renice | Alter the priority of running processes [util-linux] | https://github.com/util-linux/util-linux | oci://ghcr.io/pkgforge/bincache/util-linux/nixpkgs/renice:2.41-riscv64-linux | 2.41 |
| util-linux/rev | Reverse lines characterwise [util-linux] | https://github.com/util-linux/util-linux | oci://ghcr.io/pkgforge/bincache/util-linux/nixpkgs/rev:2.41-riscv64-linux | 2.41 |
| squashfs-tools-ng/rdsquashfs | Examine/Uncompress SquashFS filesystems [squashfs-tools-ng] | https://github.com/AgentD/squashfs-tools-ng | oci://ghcr.io/pkgforge/bincache/squashfs-tools-ng/nixpkgs/rdsquashfs:1.3.2-riscv64-linux | 1.3.2 |
| util-linux/rename | Rename files [util-linux] | https://github.com/util-linux/util-linux | oci://ghcr.io/pkgforge/bincache/util-linux/nixpkgs/rename:2.41-riscv64-linux | 2.41 |
| util-linux/rfkill | Tool for enabling and disabling wireless devices [util-linux] | https://github.com/util-linux/util-linux | oci://ghcr.io/pkgforge/bincache/util-linux/nixpkgs/rfkill:2.41-riscv64-linux | 2.41 |
| rsync | An open source utility that provides fast incremental File Transfer | https://github.com/WayneD/rsync | oci://ghcr.io/pkgforge/bincache/rsync/nixpkgs/rsync:3.4.1-riscv64-linux | 3.4.1 |
| util-linux/scriptlive | Execute terminal typescript [util-linux] | https://github.com/util-linux/util-linux | oci://ghcr.io/pkgforge/bincache/util-linux/nixpkgs/scriptlive:2.41-riscv64-linux | 2.41 |
| vim/rvim | Vim in Read-Only with restrictions [vim] | https://github.com/vim/vim | oci://ghcr.io/pkgforge/bincache/vim/nixpkgs/rvim:9.1.1336-riscv64-linux | 9.1.1336 |
| vim/rview | Vim in View Mode with restrictions [vim] | https://github.com/vim/vim | oci://ghcr.io/pkgforge/bincache/vim/nixpkgs/rview:9.1.1336-riscv64-linux | 9.1.1336 |
| util-linux/script | Make a typescript of a terminal session [util-linux] | https://github.com/util-linux/util-linux | oci://ghcr.io/pkgforge/bincache/util-linux/nixpkgs/script:2.41-riscv64-linux | 2.41 |
| util-linux/rtcwake | Enter a system sleep state until a specified wakeup time [util-linux] | https://github.com/util-linux/util-linux | oci://ghcr.io/pkgforge/bincache/util-linux/nixpkgs/rtcwake:2.41-riscv64-linux | 2.41 |
| util-linux/runuser | Run <command> with the effective user ID and group ID of <user> [util-linux] | https://github.com/util-linux/util-linux | oci://ghcr.io/pkgforge/bincache/util-linux/nixpkgs/runuser:2.41-riscv64-linux | 2.41 |
| util-linux/scriptreplay | Play back terminal typescripts, using timing information [util-linux] | https://github.com/util-linux/util-linux | oci://ghcr.io/pkgforge/bincache/util-linux/nixpkgs/scriptreplay:2.41-riscv64-linux | 2.41 |
| util-linux/partx | Tell the kernel about the presence and numbering of partitions [util-linux] | https://github.com/util-linux/util-linux | oci://ghcr.io/pkgforge/bincache/util-linux/nixpkgs/partx:2.41-riscv64-linux | 2.41 |
| util-linux/readprofile | Display kernel profiling information [util-linux] | https://github.com/util-linux/util-linux | oci://ghcr.io/pkgforge/bincache/util-linux/nixpkgs/readprofile:2.41-riscv64-linux | 2.41 |
| sed | SEd (stream editor) is a Unix utility that parses and transforms text | https://www.gnu.org/software/sed/ | oci://ghcr.io/pkgforge/bincache/sed/nixpkgs/sed:4.9-riscv64-linux | 4.9 |
| procps/slabtop | Display kernel slab cache information in real time [procps] | https://gitlab.com/procps-ng/procps | oci://ghcr.io/pkgforge/bincache/procps/nixpkgs/slabtop:4.0.4-riscv64-linux | 4.0.4 |
| net-tools/slattach | Attach a network interface to a serial line | https://git.code.sf.net/p/net-tools/code | oci://ghcr.io/pkgforge/bincache/net-tools/nixpkgs/slattach:2.10-riscv64-linux | 2.10 |
| outils/sha1 | Calculate shasum for a file [outils] | https://github.com/leahneukirchen/outils | oci://ghcr.io/pkgforge/bincache/outils/nixpkgs/sha1:0.13-riscv64-linux | 0.13 |
| outils/signify | Cryptographically sign and verify files [outils] | https://github.com/leahneukirchen/outils | oci://ghcr.io/pkgforge/bincache/outils/nixpkgs/signify:0.13-riscv64-linux | 0.13 |
| outils/sha512 | Calculate sha512sum for a file [outils] | https://github.com/leahneukirchen/outils | oci://ghcr.io/pkgforge/bincache/outils/nixpkgs/sha512:0.13-riscv64-linux | 0.13 |
| libcap/setcap | Set file capabilities [libcap] | https://git.kernel.org/pub/scm/libs/libcap/libcap.git | oci://ghcr.io/pkgforge/bincache/libcap/nixpkgs/setcap:2.75-riscv64-linux | 2.75 |
| sharutils/shar | Create a shell archive [sharutils] | https://git.savannah.gnu.org/git/sharutils.git | oci://ghcr.io/pkgforge/bincache/sharutils/nixpkgs/shar:4.15.2-riscv64-linux | 4.15.2 |
| bintools/size | Lists the section sizes of an object or archive file [bintools] | https://sourceware.org/git/gitweb.cgi?p=binutils-gdb.git | oci://ghcr.io/pkgforge/bincache/bintools/nixpkgs/size:2.44-riscv64-linux | 2.44 |
| shellcheck | Static analysis and lint tool for shell scripts | https://github.com/koalaman/shellcheck | oci://ghcr.io/pkgforge/bincache/shellcheck/official/shellcheck:v0.10.0-riscv64-linux | v0.10.0 |
| binutils/size | Lists the section sizes of an object or archive file [binutils] | https://sourceware.org/git/gitweb.cgi?p=binutils-gdb.git | oci://ghcr.io/pkgforge/bincache/binutils/nixpkgs/size:2.44-riscv64-linux | 2.44 |
| outils/sha256 | Calculate sha256sum for a file [outils] | https://github.com/leahneukirchen/outils | oci://ghcr.io/pkgforge/bincache/outils/nixpkgs/sha256:0.13-riscv64-linux | 0.13 |
| util-linux/setarch | Change the reported architecture and set personality flags [util-linux] | https://github.com/util-linux/util-linux | oci://ghcr.io/pkgforge/bincache/util-linux/nixpkgs/setarch:2.41-riscv64-linux | 2.41 |
| util-linux/setpriv | Run a program with different Linux privilege settings [util-linux] | https://github.com/util-linux/util-linux | oci://ghcr.io/pkgforge/bincache/util-linux/nixpkgs/setpriv:2.41-riscv64-linux | 2.41 |
| util-linux/setsid | Run a program in a new session [util-linux] | https://github.com/util-linux/util-linux | oci://ghcr.io/pkgforge/bincache/util-linux/nixpkgs/setsid:2.41-riscv64-linux | 2.41 |
| util-linux/setterm | Set the attributes of a terminal [util-linux] | https://github.com/util-linux/util-linux | oci://ghcr.io/pkgforge/bincache/util-linux/nixpkgs/setterm:2.41-riscv64-linux | 2.41 |
| util-linux/sfdisk | Display or manipulate a disk partition table [util-linux] | https://github.com/util-linux/util-linux | oci://ghcr.io/pkgforge/bincache/util-linux/nixpkgs/sfdisk:2.41-riscv64-linux | 2.41 |
| socat/socat | SOcket CAT, a utility for Bidirectional data relay between two data channels [soact] | https://repo.or.cz/socat.git | oci://ghcr.io/pkgforge/bincache/socat/nixpkgs/socat:1.8.0.3-riscv64-linux | 1.8.0.3 |
| squashfs-tools/sqfstar | Create a squashfs filesystem from a tar archive [squashfstools] | https://github.com/plougher/squashfs-tools | oci://ghcr.io/pkgforge/bincache/squashfs-tools/nixpkgs/sqfstar:4.6.1-riscv64-linux | 4.6.1 |
| squashfs-tools-ng/sqfs2tar | Turn a SquashFS image into a tar archive [squashfs-tools-ng] | https://github.com/AgentD/squashfs-tools-ng | oci://ghcr.io/pkgforge/bincache/squashfs-tools-ng/nixpkgs/sqfs2tar:1.3.2-riscv64-linux | 1.3.2 |
| squashfs-tools-ng/sqfsdiff | Compare two squashfs images by contents and metadata [squashfs-tools-ng] | https://github.com/AgentD/squashfs-tools-ng | oci://ghcr.io/pkgforge/bincache/squashfs-tools-ng/nixpkgs/sqfsdiff:1.3.2-riscv64-linux | 1.3.2 |
| squashfs-tools/sqfscat | Cat files from a squashfs filesystem to stdout [squashfstools] | https://github.com/plougher/squashfs-tools | oci://ghcr.io/pkgforge/bincache/squashfs-tools/nixpkgs/sqfscat:4.6.1-riscv64-linux | 4.6.1 |
| sqlite/sqlite | A self-contained, serverless, zero-configuration, transactional SQL database engine | https://github.com/sqlite/sqlite | oci://ghcr.io/pkgforge/bincache/sqlite/nixpkgs/sqlite:3.48.0-riscv64-linux | 3.48.0 |
| interception-tools/udevmon | Monitor input devices for launching tasks [interception-tools] | https://gitlab.com/interception/linux/tools | oci://ghcr.io/pkgforge/bincache/interception-tools/nixpkgs/udevmon:0.6.8-riscv64-linux | 0.6.8 |
| curl/trurl | A command line tool for URL parsing and Manipulation | https://github.com/stunnel/static-curl | oci://ghcr.io/pkgforge/bincache/curl/stunnel/trurl:8.14.1-riscv64-linux | 8.14.1 |
| tmux | Tool to control multiple terminals from a single terminal | https://github.com/tmux/tmux | oci://ghcr.io/pkgforge/bincache/tmux/nixpkgs/tmux:3.5a-riscv64-linux | 3.5a |
| tio | A serial device I/O tool for connecting to TTY devices | https://github.com/tio/tio | oci://ghcr.io/pkgforge/bincache/tio/nixpkgs/tio:3.9-riscv64-linux | 3.9 |
| tcpdump | Command-line network traffic analysis tool | https://github.com/the-tcpdump-group/tcpdump | oci://ghcr.io/pkgforge/bincache/tcpdump/nixpkgs/tcpdump:4.99.5-riscv64-linux | 4.99.5 |
| traefik | High availability reverse proxy and load balancer | https://github.com/traefik/traefik | oci://ghcr.io/pkgforge/bincache/traefik/official/traefik:v3.4.1-riscv64-linux | v3.4.1 |
| sudo/sudo | Execute a command as another user [sudo] | https://github.com/sudo-project/sudo | oci://ghcr.io/pkgforge/bincache/sudo/nixpkgs/sudo:1.9.16p2-riscv64-linux | 1.9.16p2 |
| sudo/sudo_logsrvd | sudo event and I/O log server [sudo] | https://github.com/sudo-project/sudo | oci://ghcr.io/pkgforge/bincache/sudo/nixpkgs/sudo_logsrvd:1.9.16p2-riscv64-linux | 1.9.16p2 |
| sudo/sudo_sendlog | Send sudo I/O log to log server [sudo] | https://github.com/sudo-project/sudo | oci://ghcr.io/pkgforge/bincache/sudo/nixpkgs/sudo_sendlog:1.9.16p2-riscv64-linux | 1.9.16p2 |
| sudo/sudoreplay | Replay sudo session logs [sudo] | https://github.com/sudo-project/sudo | oci://ghcr.io/pkgforge/bincache/sudo/nixpkgs/sudoreplay:1.9.16p2-riscv64-linux | 1.9.16p2 |
| sudo/sudoedit | An extension of the sudo -e command to edit a file [sudo] | https://github.com/sudo-project/sudo | oci://ghcr.io/pkgforge/bincache/sudo/nixpkgs/sudoedit:1.9.16p2-riscv64-linux | 1.9.16p2 |
| strace/strace | A Diagnostic, Debugging and Instructional Userspace utility for Linux | https://github.com/strace/strace | oci://ghcr.io/pkgforge/bincache/strace/nixpkgs/strace:6.15-riscv64-linux | 6.15 |
| iputils/tracepath | Trace path to a network host discovering MTU along this path [iputils] | https://github.com/iputils/iputils | oci://ghcr.io/pkgforge/bincache/iputils/nixpkgs/tracepath:20240905-riscv64-linux | 20240905 |
| iproute2/tipc | A TIPC configuration and management tool [iproute2] | https://github.com/iproute2/iproute2 | oci://ghcr.io/pkgforge/bincache/iproute2/nixpkgs/tipc:6.14.0-riscv64-linux | 6.14.0 |
| iproute2/tc | Show/Manipulate traffic control settings [iproute2] | https://github.com/iproute2/iproute2 | oci://ghcr.io/pkgforge/bincache/iproute2/nixpkgs/tc:6.14.0-riscv64-linux | 6.14.0 |
| iproute2/ss | Utility to dump/investigate sockets [iproute2] | https://github.com/iproute2/iproute2 | oci://ghcr.io/pkgforge/bincache/iproute2/nixpkgs/ss:6.14.0-riscv64-linux | 6.14.0 |
| strace/strace-log-merge | A Diagnostic, Debugging and Instructional Userspace utility for Linux | https://github.com/strace/strace | oci://ghcr.io/pkgforge/bincache/strace/nixpkgs/strace-log-merge:6.15-riscv64-linux | 6.15 |
| squashfs-tools/unsquashfs | Uncompress, extract and list squashfs filesystems [squashfstools] | https://github.com/plougher/squashfs-tools | oci://ghcr.io/pkgforge/bincache/squashfs-tools/nixpkgs/unsquashfs:4.6.1-riscv64-linux | 4.6.1 |
| squashfs-tools-ng/tar2sqfs | Create a SquashFS image from a tar archive [squashfs-tools-ng] | https://github.com/AgentD/squashfs-tools-ng | oci://ghcr.io/pkgforge/bincache/squashfs-tools-ng/nixpkgs/tar2sqfs:1.3.2-riscv64-linux | 1.3.2 |
| sqlite/sqlite3 | A self-contained, serverless, zero-configuration, transactional SQL database engine | https://github.com/sqlite/sqlite | oci://ghcr.io/pkgforge/bincache/sqlite/nixpkgs/sqlite3:3.48.0-riscv64-linux | 3.48.0 |
| sharutils/unshar | Unpack a shar archive [sharutils] | https://git.savannah.gnu.org/git/sharutils.git | oci://ghcr.io/pkgforge/bincache/sharutils/nixpkgs/unshar:4.15.2-riscv64-linux | 4.15.2 |
| tdl | A Telegram downloader/tools written in Golang | https://github.com/iyear/tdl | oci://ghcr.io/pkgforge/bincache/tdl/official/tdl:v0.18.5-riscv64-linux | v0.18.5 |
| mtools/tgz | Make a gzip'd tar archive [mtools] | https://github.com/google/mtools | oci://ghcr.io/pkgforge/bincache/mtools/nixpkgs/tgz:4.0.48-riscv64-linux | 4.0.48 |
| bintools/strings | Lists printable strings from files [bintools] | https://sourceware.org/git/gitweb.cgi?p=binutils-gdb.git | oci://ghcr.io/pkgforge/bincache/bintools/nixpkgs/strings:2.44-riscv64-linux | 2.44 |
| bintools/strip | Discards symbols [bintools] | https://sourceware.org/git/gitweb.cgi?p=binutils-gdb.git | oci://ghcr.io/pkgforge/bincache/bintools/nixpkgs/strip:2.44-riscv64-linux | 2.44 |
| e2fsprogs/tune2fs | Adjust tunable file system parameters on ext2/ext3/ext4 file systems [e2fsprogs] | https://github.com/tytso/e2fsprogs | oci://ghcr.io/pkgforge/bincache/e2fsprogs/nixpkgs/tune2fs:1.47.2-riscv64-linux | 1.47.2 |
| procps/sysctl | Configure kernel parameters at runtime [procps] | https://gitlab.com/procps-ng/procps | oci://ghcr.io/pkgforge/bincache/procps/nixpkgs/sysctl:4.0.4-riscv64-linux | 4.0.4 |
| interception-tools/uinput | Redirect device input events from stdin to virtual device [interception-tools] | https://gitlab.com/interception/linux/tools | oci://ghcr.io/pkgforge/bincache/interception-tools/nixpkgs/uinput:0.6.8-riscv64-linux | 0.6.8 |
| syncthing | FOSS Continuous File Synchronisation | https://github.com/syncthing/syncthing | oci://ghcr.io/pkgforge/bincache/syncthing/official/syncthing:v1.29.7-riscv64-linux | v1.29.7 |
| procps/tload | Graphic representation of system load average [procps] | https://gitlab.com/procps-ng/procps | oci://ghcr.io/pkgforge/bincache/procps/nixpkgs/tload:4.0.4-riscv64-linux | 4.0.4 |
| gzip/uncompress | Decompress .Z (compress) file [gzip] | https://git.savannah.gnu.org/cgit/gzip.git | oci://ghcr.io/pkgforge/bincache/gzip/nixpkgs/uncompress:1.14-riscv64-linux | 1.14 |
| dos2unix/unix2mac | Unix to MAC and vice versa text file format (line endings) converter [dos2unix] | https://dos2unix.sourceforge.io | oci://ghcr.io/pkgforge/bincache/dos2unix/nixpkgs/unix2mac:7.5.2-riscv64-linux | 7.5.2 |
| procps/top | Display Linux processes [procps] | https://gitlab.com/procps-ng/procps | oci://ghcr.io/pkgforge/bincache/procps/nixpkgs/top:4.0.4-riscv64-linux | 4.0.4 |
| tar/tar | Utility for archiving and extracting files [tar] | https://git.savannah.gnu.org/cgit/tar.git | oci://ghcr.io/pkgforge/bincache/tar/nixpkgs/tar:1.35-riscv64-linux | 1.35 |
| procps/uptime | Tell how long the system has been running [procps] | https://gitlab.com/procps-ng/procps | oci://ghcr.io/pkgforge/bincache/procps/nixpkgs/uptime:4.0.4-riscv64-linux | 4.0.4 |
| pigz/unpigz | A parallel implementation of gzip for multi-core machines | https://github.com/madler/pigz | oci://ghcr.io/pkgforge/bincache/pigz/nixpkgs/unpigz:2.8-riscv64-linux | 2.8 |
| dos2unix/unix2dos | Unix to DOS and vice versa text file format (line endings) converter [dos2unix] | https://dos2unix.sourceforge.io | oci://ghcr.io/pkgforge/bincache/dos2unix/nixpkgs/unix2dos:7.5.2-riscv64-linux | 7.5.2 |
| dateutils/strptime | Parse input from stdin according to one of the given formats FORMATs [dateutils] | https://github.com/hroptatyr/dateutils | oci://ghcr.io/pkgforge/bincache/dateutils/nixpkgs/strptime:0.4.11-riscv64-linux | 0.4.11 |
| fuse/ulockmgr_server | Lock Manager Server for FUSE filesystems [fuse] | https://github.com/libfuse/libfuse | oci://ghcr.io/pkgforge/bincache/fuse/nixpkgs/ulockmgr_server:2.9.9-riscv64-linux | 2.9.9 |
| findutils/updatedb | Update a file name database | https://savannah.gnu.org/git/?group=findutils | oci://ghcr.io/pkgforge/bincache/findutils/nixpkgs/updatedb:4.10.0-riscv64-linux | 4.10.0 |
| exfatprogs/tune | Userspace utilities for creating and fixing and debugging exFAT filesystem | https://github.com/exfatprogs/exfatprogs | oci://ghcr.io/pkgforge/bincache/exfatprogs/nixpkgs/tune.exfat:1.2.9-riscv64-linux | 1.2.9 |
| binutils/strings | Lists printable strings from files [binutils] | https://sourceware.org/git/gitweb.cgi?p=binutils-gdb.git | oci://ghcr.io/pkgforge/bincache/binutils/nixpkgs/strings:2.44-riscv64-linux | 2.44 |
| outils/unvis | Revert a visual representation of data back to original form [outils] | https://github.com/leahneukirchen/outils | oci://ghcr.io/pkgforge/bincache/outils/nixpkgs/unvis:0.13-riscv64-linux | 0.13 |
| binutils/strip | Discards symbols [binutils] | https://sourceware.org/git/gitweb.cgi?p=binutils-gdb.git | oci://ghcr.io/pkgforge/bincache/binutils/nixpkgs/strip:2.44-riscv64-linux | 2.44 |
| outils/ts | Timestamp input [outils] | https://github.com/leahneukirchen/outils | oci://ghcr.io/pkgforge/bincache/outils/nixpkgs/ts:0.13-riscv64-linux | 0.13 |
| util-linux/swaplabel | Display or change the label or UUID of a swap area [util-linux] | https://github.com/util-linux/util-linux | oci://ghcr.io/pkgforge/bincache/util-linux/nixpkgs/swaplabel:2.41-riscv64-linux | 2.41 |
| util-linux/swapoff | Disable devices and files for paging and swapping [util-linux] | https://github.com/util-linux/util-linux | oci://ghcr.io/pkgforge/bincache/util-linux/nixpkgs/swapoff:2.41-riscv64-linux | 2.41 |
| util-linux/swapon | Enable devices and files for paging and swapping [util-linux] | https://github.com/util-linux/util-linux | oci://ghcr.io/pkgforge/bincache/util-linux/nixpkgs/swapon:2.41-riscv64-linux | 2.41 |
| util-linux/uname26 | Alter the reported kernel version to appear as 2.6.x [util-linux] | https://github.com/util-linux/util-linux | oci://ghcr.io/pkgforge/bincache/util-linux/nixpkgs/uname26:2.41-riscv64-linux | 2.41 |
| xz/unlzma | Decompress files in LZMA format [alias=xz --format=lzma --decompress] [xz] | https://github.com/tukaani-project/xz | oci://ghcr.io/pkgforge/bincache/xz/nixpkgs/unlzma:5.8.1-riscv64-linux | 5.8.1 |
| util-linux/unshare | Run a program with some namespaces unshared from the parent [util-linux] | https://github.com/util-linux/util-linux | oci://ghcr.io/pkgforge/bincache/util-linux/nixpkgs/unshare:2.41-riscv64-linux | 2.41 |
| util-linux/umount | Unmount filesystems [util-linux] | https://github.com/util-linux/util-linux | oci://ghcr.io/pkgforge/bincache/util-linux/nixpkgs/umount:2.41-riscv64-linux | 2.41 |
| zstd/unzstd | Decompress .zst files [alias=zstd -d] [zstd] | https://github.com/facebook/zstd | oci://ghcr.io/pkgforge/bincache/zstd/nixpkgs/unzstd:1.5.7-riscv64-linux | 1.5.7 |
| util-linux/ul | Do underlining [util-linux] | https://github.com/util-linux/util-linux | oci://ghcr.io/pkgforge/bincache/util-linux/nixpkgs/ul:2.41-riscv64-linux | 2.41 |
| util-linux/uclampset | Show or change the utilization clamping attributes [util-linux] | https://github.com/util-linux/util-linux | oci://ghcr.io/pkgforge/bincache/util-linux/nixpkgs/uclampset:2.41-riscv64-linux | 2.41 |
