| appname | description | site | download | version |
| asunder | ----------------------------------------------------------------------------- | https://github.com/ivan-hc/Database-of-pkg2appimaged-packages | https://huggingface.co/datasets/pkgforge/AMcache/resolve/asunder%2Fx86_64-Linux%2F301/asunder | 3.0.1 |
| atomicwallet | ----------------------------------------------------------------------------- | https://atomicwallet.io/ | https://huggingface.co/datasets/pkgforge/AMcache/resolve/atomicwallet%2Fx86_64-Linux%2Fatomicwallet-2764AppImage/atomicwallet | atomicwallet-2.76.4.AppImage |
| audacious | ----------------------------------------------------------------------------- | https://github.com/ivan-hc/Database-of-pkg2appimaged-packages | https://huggingface.co/datasets/pkgforge/AMcache/resolve/audacious%2Fx86_64-Linux%2F442/audacious | 4.4.2 |
| audacity | ----------------------------------------------------------------------------- | https://www.audacityteam.org | https://huggingface.co/datasets/pkgforge/AMcache/resolve/audacity%2Fx86_64-Linux%2F374/audacity | 3.7.4 |
| audapolis | ----------------------------------------------------------------------------- | https://github.com/bugbakery/audapolis | https://huggingface.co/datasets/pkgforge/AMcache/resolve/audapolis%2Fx86_64-Linux%2F030/audapolis | 0.3.0 |
| audiomoth | ----------------------------------------------------------------------------- | https://github.com/OpenAcousticDevices/AudioMoth-Configuration-App | https://huggingface.co/datasets/pkgforge/AMcache/resolve/audiomoth%2Fx86_64-Linux%2F1121/audiomoth | 1.12.1 |
| augur | ----------------------------------------------------------------------------- | https://github.com/AugurProject/augur-app | https://huggingface.co/datasets/pkgforge/AMcache/resolve/augur%2Fx86_64-Linux%2F11611/augur | 1.16.11 |
| auryo | ----------------------------------------------------------------------------- | https://auryo.com/ | https://huggingface.co/datasets/pkgforge/AMcache/resolve/auryo%2Fx86_64-Linux%2F254/auryo | 2.5.4 |
| authme | ----------------------------------------------------------------------------- | https://github.com/Levminer/authme | https://huggingface.co/datasets/pkgforge/AMcache/resolve/authme%2Fx86_64-Linux%2F611/authme | 6.1.1 |
| authy | ----------------------------------------------------------------------------- | https://github.com/ryuuzaki42/Authy_AppImage | https://huggingface.co/datasets/pkgforge/AMcache/resolve/authy%2Fx86_64-Linux%2F250glibc217/authy | 2.5.0.glibc2.17 |
| autoedit2 | ----------------------------------------------------------------------------- | https://github.com/OpenNewsLabs/autoEdit_2 | https://huggingface.co/datasets/pkgforge/AMcache/resolve/autoedit2%2Fx86_64-Linux%2F1024/autoedit2 | 1.0.24 |
| avantgarde | ----------------------------------------------------------------------------- | https://github.com/kuiperzone/AvantGarde | https://huggingface.co/datasets/pkgforge/AMcache/resolve/avantgarde%2Fx86_64-Linux%2F151/avantgarde | 1.5.1 |
| avidemux | ----------------------------------------------------------------------------- | https://github.com/mean00/avidemux2 | https://huggingface.co/datasets/pkgforge/AMcache/resolve/avidemux%2Fx86_64-Linux%2F281/avidemux | 2.8.1 |
| avidemux-nightly | Multiplatform Video Editor (nightly build) | https://www.avidemux.org | https://huggingface.co/datasets/pkgforge/AMcache/resolve/avidemux-nightly%2Fx86_64-Linux%2F230829/avidemux-nightly | 230829 |
| avidemux-qt | ----------------------------------------------------------------------------- | https://github.com/ivan-hc/Avidemux-unofficial-appimage | https://huggingface.co/datasets/pkgforge/AMcache/resolve/avidemux-qt%2Fx86_64-Linux%2F281/avidemux-qt | 2.8.1 |
| avocado | PlayStation 1 emulator | https://github.com/JaCzekanski/Avocado | https://huggingface.co/datasets/pkgforge/AMcache/resolve/avocado%2Fx86_64-Linux%2F022/avocado | 022 |
| avogadro2 | ----------------------------------------------------------------------------- | https://two.avogadro.cc/ | https://huggingface.co/datasets/pkgforge/AMcache/resolve/avogadro2%2Fx86_64-Linux%2F11000/avogadro2 | 1.100.0 |
| awakened-poe-trade | ----------------------------------------------------------------------------- | https://snosme.github.io/awakened-poe-trade/download | https://huggingface.co/datasets/pkgforge/AMcache/resolve/awakened-poe-trade%2Fx86_64-Linux%2F326101/awakened-poe-trade | 3.26.101 |
| axe-electrum | ----------------------------------------------------------------------------- | https://github.com/AXErunners/electrum-axe | https://huggingface.co/datasets/pkgforge/AMcache/resolve/axe-electrum%2Fx86_64-Linux%2F3389/axe-electrum | 3.3.8.9 |
| axolotl | ----------------------------------------------------------------------------- | https://github.com/nanu-c/axolotl | https://huggingface.co/datasets/pkgforge/AMcache/resolve/axolotl%2Fx86_64-Linux%2F201/axolotl | 2.0.1 |
| aya | ----------------------------------------------------------------------------- | https://github.com/liriliri/aya | https://huggingface.co/datasets/pkgforge/AMcache/resolve/aya%2Fx86_64-Linux%2F1121/aya | 1.12.1 |
| azahar-enhanced | ----------------------------------------------------------------------------- | https://github.com/pkgforge-dev/Azahar-AppImage-Enhanced | https://huggingface.co/datasets/pkgforge/AMcache/resolve/azahar-enhanced%2Fx86_64-Linux%2F2122/azahar-enhanced | 2122 |
| badlion | ----------------------------------------------------------------------------- | https://client.badlion.net/ | https://huggingface.co/datasets/pkgforge/AMcache/resolve/badlion%2Fx86_64-Linux%2F454/badlion | 4.5.4 |
| baijimangaviewer | ----------------------------------------------------------------------------- | https://github.com/shizkun/manga-viewer | https://huggingface.co/datasets/pkgforge/AMcache/resolve/baijimangaviewer%2Fx86_64-Linux%2F123/baijimangaviewer | 1.2.3 |
| bambustudio | ----------------------------------------------------------------------------- | https://github.com/bambulab/BambuStudio | https://huggingface.co/datasets/pkgforge/AMcache/resolve/bambustudio%2Fx86_64-Linux%2F02010152/bambustudio | 02.01.01.52 |
| banban | ----------------------------------------------------------------------------- | https://github.com/HubertK05/banban | https://huggingface.co/datasets/pkgforge/AMcache/resolve/banban%2Fx86_64-Linux%2F020/banban | 0.2.0 |
| baobab-gtk3 | ----------------------------------------------------------------------------- | https://github.com/ivan-hc/Database-of-pkg2appimaged-packages | https://huggingface.co/datasets/pkgforge/AMcache/resolve/baobab-gtk3%2Fx86_64-Linux%2F3380/baobab-gtk3 | 3.38.0 |
| barnacal | ----------------------------------------------------------------------------- | https://github.com/mike-engel/Barnacal | https://huggingface.co/datasets/pkgforge/AMcache/resolve/barnacal%2Fx86_64-Linux%2F094/barnacal | 0.9.4 |
| basilisk2 | ----------------------------------------------------------------------------- | https://github.com/Korkman/macemu-appimage-builder | https://huggingface.co/datasets/pkgforge/AMcache/resolve/basilisk2%2Fx86_64-Linux%2F2025/basilisk2 | 2025 |
| bastyon | ----------------------------------------------------------------------------- | https://github.com/pocketnetteam/pocketnet.gui | https://huggingface.co/datasets/pkgforge/AMcache/resolve/bastyon%2Fx86_64-Linux%2F09119/bastyon | 0.9.119 |
| batch-explorer | ----------------------------------------------------------------------------- | https://azure.github.io/BatchExplorer/ | https://huggingface.co/datasets/pkgforge/AMcache/resolve/batch-explorer%2Fx86_64-Linux%2F2220/batch-explorer | 2.22.0 |
| battop | ----------------------------------------------------------------------------- | https://github.com/svartalf/rust-battop | https://huggingface.co/datasets/pkgforge/AMcache/resolve/battop%2Fx86_64-Linux%2F024/battop.bundle.tar.zstd | 0.2.4 |
| bauh | ----------------------------------------------------------------------------- | https://github.com/vinifmor/bauh | https://huggingface.co/datasets/pkgforge/AMcache/resolve/bauh%2Fx86_64-Linux%2F0107/bauh | 0.10.7 |
| bazecor | ----------------------------------------------------------------------------- | https://github.com/Dygmalab/Bazecor | https://huggingface.co/datasets/pkgforge/AMcache/resolve/bazecor%2Fx86_64-Linux%2F170/bazecor | 1.7.0 |
| bbg | ----------------------------------------------------------------------------- | https://bbg.nekomoe.xyz/ | https://huggingface.co/datasets/pkgforge/AMcache/resolve/bbg%2Fx86_64-Linux%2F20250611/bbg | 20250611 |
| bdash | ----------------------------------------------------------------------------- | https://github.com/bdash-app/bdash | https://huggingface.co/datasets/pkgforge/AMcache/resolve/bdash%2Fx86_64-Linux%2F1171/bdash | 1.17.1 |
| beam-wallet | ----------------------------------------------------------------------------- | https://beam.mw/ | https://huggingface.co/datasets/pkgforge/AMcache/resolve/beam-wallet%2Fx86_64-Linux%2F75138405763zip/beam-wallet | 7.5.13840.5763.zip |
| bearly | ----------------------------------------------------------------------------- | https://github.com/bearlyai/releases | https://huggingface.co/datasets/pkgforge/AMcache/resolve/bearly%2Fx86_64-Linux%2F300/bearly | 3.0.0 |
| beatconnect-client | ----------------------------------------------------------------------------- | https://github.com/yadPe/beatconnect_client | https://huggingface.co/datasets/pkgforge/AMcache/resolve/beatconnect-client%2Fx86_64-Linux%2F039/beatconnect-client | 0.3.9 |
| beaver-notes | ----------------------------------------------------------------------------- | https://github.com/Beaver-Notes/Beaver-Notes | https://huggingface.co/datasets/pkgforge/AMcache/resolve/beaver-notes%2Fx86_64-Linux%2F400/beaver-notes | 4.0.0 |
| beekeeper-studio | ----------------------------------------------------------------------------- | https://github.com/beekeeper-studio/beekeeper-studio | https://huggingface.co/datasets/pkgforge/AMcache/resolve/beekeeper-studio%2Fx86_64-Linux%2F5212/beekeeper-studio | 5.2.12 |
| beeper | ----------------------------------------------------------------------------- | https://beeper.com/ | https://huggingface.co/datasets/pkgforge/AMcache/resolve/beeper%2Fx86_64-Linux%2F40747/beeper | 4.0.747 |
| beeref | ----------------------------------------------------------------------------- | https://github.com/xplshn/dbin | https://huggingface.co/datasets/pkgforge/AMcache/resolve/beeref%2Fx86_64-Linux%2F033/beeref | 0.3.3 |
| bench-cli | ----------------------------------------------------------------------------- | https://github.com/Lateralus138/bench-cli | https://huggingface.co/datasets/pkgforge/AMcache/resolve/bench-cli%2Fx86_64-Linux%2F20211207/bench-cli | 2021.12.07 |
| better-osu-skills | ----------------------------------------------------------------------------- | https://github.com/straightcurve/better-osuskills | https://huggingface.co/datasets/pkgforge/AMcache/resolve/better-osu-skills%2Fx86_64-Linux%2F106/better-osu-skills | 1.0.6 |
| bettercrewlink | ----------------------------------------------------------------------------- | https://github.com/OhMyGuus/BetterCrewLink | https://huggingface.co/datasets/pkgforge/AMcache/resolve/bettercrewlink%2Fx86_64-Linux%2F313/bettercrewlink | 3.1.3 |
| bettersis | ----------------------------------------------------------------------------- | https://github.com/mario33881/betterSIS | https://huggingface.co/datasets/pkgforge/AMcache/resolve/bettersis%2Fx86_64-Linux%2F121/bettersis | 1.2.1 |
| beurerscalemanager | ----------------------------------------------------------------------------- | https://github.com/daald/beurerscalemanager-appimage | https://huggingface.co/datasets/pkgforge/AMcache/resolve/beurerscalemanager%2Fx86_64-Linux%2F01/beurerscalemanager | 0.1 |
| beyond-all-reason | ----------------------------------------------------------------------------- | https://www.beyondallreason.info | https://huggingface.co/datasets/pkgforge/AMcache/resolve/beyond-all-reason%2Fx86_64-Linux%2F129880/beyond-all-reason | 1.2988.0 |
| bezique | ----------------------------------------------------------------------------- | https://github.com/Sriep/Bezique | https://huggingface.co/datasets/pkgforge/AMcache/resolve/bezique%2Fx86_64-Linux%2F101/bezique | 1.0.1 |
| bforartists | ----------------------------------------------------------------------------- | https://github.com/Bforartists/Bforartists | https://huggingface.co/datasets/pkgforge/AMcache/resolve/bforartists%2Fx86_64-Linux%2F443/bforartists | 4.4.3 |
| biblemultithelife | ----------------------------------------------------------------------------- | https://www.biblemulti.org | https://huggingface.co/datasets/pkgforge/AMcache/resolve/biblemultithelife%2Fx86_64-Linux%2F1274/biblemultithelife | 1.27.4 |
