| appname | description | site | download | version |
| moreutils/isutf8 | Check whether files are valid UTF-8 [moreutils] | https://git.joeyh.name/index.cgi/moreutils.git | oci://ghcr.io/pkgforge/bincache/moreutils/ppkg/isutf8:0.70-riscv64-linux | 0.70 |
| moreutils/errno | Look up errno names and descriptions [moreutils] | https://git.joeyh.name/index.cgi/moreutils.git | oci://ghcr.io/pkgforge/bincache/moreutils/ppkg/errno:0.70-riscv64-linux | 0.70 |
| util-linux/hexdump | Display file contents in hexadecimal, decimal, octal, or ASCII [util-linux] | https://github.com/util-linux/util-linux | oci://ghcr.io/pkgforge/bincache/util-linux/nixpkgs/hexdump:2.41-riscv64-linux | 2.41 |
| util-linux/hardlink | Consolidate duplicate files using hardlinks [util-linux] | https://github.com/util-linux/util-linux | oci://ghcr.io/pkgforge/bincache/util-linux/nixpkgs/hardlink:2.41-riscv64-linux | 2.41 |
| lcov/genhtml | Generate HTML view from LCOV coverage data files [lcov] | https://github.com/linux-test-project/lcov | oci://ghcr.io/pkgforge/bincache/lcov/ppkg/genhtml:2.0-riscv64-linux | 2.0 |
| util-linux/fallocate | Preallocate space to, or deallocate space from a file [util-linux] | https://github.com/util-linux/util-linux | oci://ghcr.io/pkgforge/bincache/util-linux/nixpkgs/fallocate:2.41-riscv64-linux | 2.41 |
| squashfs-tools-ng/gensquashfs | Generate squashfs images [squashfs-tools-ng] | https://github.com/AgentD/squashfs-tools-ng | oci://ghcr.io/pkgforge/bincache/squashfs-tools-ng/nixpkgs/gensquashfs:1.3.2-riscv64-linux | 1.3.2 |
| kmod/modinfo | Show information about a Linux Kernel module [kmod] | https://github.com/kmod-project/kmod | oci://ghcr.io/pkgforge/bincache/kmod/nixpkgs/modinfo:31-riscv64-linux | 31 |
| libtree | Tree ldd with an option to bundle dependencies into a single folder | https://github.com/haampie/libtree | oci://ghcr.io/pkgforge/bincache/libtree/nixpkgs/libtree:3.1.1-riscv64-linux | 3.1.1 |
| interception-tools/mux | Mux streams of input events [interception-tools] | https://gitlab.com/interception/linux/tools | oci://ghcr.io/pkgforge/bincache/interception-tools/nixpkgs/mux:0.6.8-riscv64-linux | 0.6.8 |
| iproute2/lnstat | Unified linux network interface/route statistics [iproute2] | https://github.com/iproute2/iproute2 | oci://ghcr.io/pkgforge/bincache/iproute2/nixpkgs/lnstat:6.14.0-riscv64-linux | 6.14.0 |
| kmod/modprobe | Add and remove modules from the Linux Kernel [kmod] | https://github.com/kmod-project/kmod | oci://ghcr.io/pkgforge/bincache/kmod/nixpkgs/modprobe:31-riscv64-linux | 31 |
| lcov/lcov | A graphical GCOV front-end [lcov] | https://github.com/linux-test-project/lcov | oci://ghcr.io/pkgforge/bincache/lcov/ppkg/lcov:2.0-riscv64-linux | 2.0 |
| lcdf-typetools/mmafm | Creates AFM font metrics for multiple master fonts [lcdf-typetools] | https://github.com/kohler/lcdf-typetools | oci://ghcr.io/pkgforge/bincache/lcdf-typetools/ppkg/mmafm:2.110-riscv64-linux | 2.110 |
| lcdf-typetools/mmpfb | Creates single-master fonts from multiple master fonts [lcdf-typetools] | https://github.com/kohler/lcdf-typetools | oci://ghcr.io/pkgforge/bincache/lcdf-typetools/ppkg/mmpfb:2.110-riscv64-linux | 2.110 |
| kmod/lsmod | Show the status of modules in the Linux Kernel [kmod] | https://github.com/kmod-project/kmod | oci://ghcr.io/pkgforge/bincache/kmod/nixpkgs/lsmod:31-riscv64-linux | 31 |
| lame | High quality MPEG Audio Layer III (MP3) encoder | https://sourceforge.net/p/lame/svn/ | oci://ghcr.io/pkgforge/bincache/lame/nixpkgs/lame:3.100-riscv64-linux | 3.100 |
| less/lessecho | Echoe arguments with metacharacters preceded by an escape character (backslash by default) [less] | https://github.com/gwsw/less | oci://ghcr.io/pkgforge/bincache/less/nixpkgs/lessecho:668-riscv64-linux | 668 |
| less/less | A fast file pager/viewer allowing both forward and backward navigation [less] | https://github.com/gwsw/less | oci://ghcr.io/pkgforge/bincache/less/nixpkgs/less:668-riscv64-linux | 668 |
| less/lesskey | Customize key bindings for less [less] | https://github.com/gwsw/less | oci://ghcr.io/pkgforge/bincache/less/nixpkgs/lesskey:668-riscv64-linux | 668 |
| libcap-ng/netcap | See network capabilities [libcap-ng] | https://github.com/stevegrubb/libcap-ng | oci://ghcr.io/pkgforge/bincache/libcap-ng/nixpkgs/netcap:0.8.5-riscv64-linux | 0.8.5 |
| mtools/mformat | Add an MSDOS filesystem to a low-level formatted floppy disk [mtools] | https://github.com/google/mtools | oci://ghcr.io/pkgforge/bincache/mtools/nixpkgs/mformat:4.0.48-riscv64-linux | 4.0.48 |
| loksh | Linux port of OpenBSDs Korn Shell (ksh) | https://github.com/dimkr/loksh | oci://ghcr.io/pkgforge/bincache/loksh/nixpkgs/loksh:7.7-riscv64-linux | 7.7 |
| lsof | List Information about Files Opened by Processes | https://github.com/lsof-org/lsof | oci://ghcr.io/pkgforge/bincache/lsof/nixpkgs/lsof:4.99.4-riscv64-linux | 4.99.4 |
| mawk | Fast Interpreter for the AWK Programming Language | https://github.com/ThomasDickey/mawk-snapshots | oci://ghcr.io/pkgforge/bincache/mawk/nixpkgs/mawk:1.3.4-20240819-riscv64-linux | 1.3.4-20240819 |
| make | GNU Make build tool to compile programs | https://git.savannah.gnu.org/cgit/make.git | oci://ghcr.io/pkgforge/bincache/make/nixpkgs/make:4.4.1-riscv64-linux | 4.4.1 |
| lua/lua | Lua Interpreter [lua] | https://github.com/lua/lua | oci://ghcr.io/pkgforge/bincache/lua/ppkg/lua:5.4.7-riscv64-linux | 5.4.7 |
| lua/luac | Lua Compiler [lua] | https://github.com/lua/lua | oci://ghcr.io/pkgforge/bincache/lua/ppkg/luac:5.4.7-riscv64-linux | 5.4.7 |
| mediainfo | Command-line utility for reading information from media files | https://github.com/MediaArea/MediaInfo | oci://ghcr.io/pkgforge/bincache/mediainfo/ppkg/mediainfo:24.06-riscv64-linux | 24.06 |
| make | GNU Make build tool to compile programs | https://git.savannah.gnu.org/cgit/make.git | oci://ghcr.io/pkgforge/bincache/make/ppkg/make:4.4.1-riscv64-linux | 4.4.1 |
| xz/lzegrep | Search LZMA compressed files using extended regular expressions [xz] | https://github.com/tukaani-project/xz | oci://ghcr.io/pkgforge/bincache/xz/nixpkgs/lzegrep:5.8.1-riscv64-linux | 5.8.1 |
| util-linux/lslocks | List local system locks [util-linux] | https://github.com/util-linux/util-linux | oci://ghcr.io/pkgforge/bincache/util-linux/nixpkgs/lslocks:2.41-riscv64-linux | 2.41 |
| micro | Modern and intuitive terminal-based text editor | https://github.com/zyedidia/micro | oci://ghcr.io/pkgforge/bincache/micro/official/micro:HEAD-4db233a-250624T223026-riscv64-linux | HEAD-4db233a-250624T223026 |
| numactl/migspeed | Test the speed of page migration [numactl] | https://github.com/numactl/numactl | oci://ghcr.io/pkgforge/bincache/numactl/nixpkgs/migspeed:2.0.18-riscv64-linux | 2.0.18 |
| net-tools/mii-tool | View/Manipulate media-independent interface status | https://git.code.sf.net/p/net-tools/code | oci://ghcr.io/pkgforge/bincache/net-tools/nixpkgs/mii-tool:2.10-riscv64-linux | 2.10 |
| xz/lzmadec | Small and fast decoder for LZMA compressed files [xz] | https://github.com/tukaani-project/xz | oci://ghcr.io/pkgforge/bincache/xz/nixpkgs/lzmadec:5.8.1-riscv64-linux | 5.8.1 |
| util-linux/linux64 | Change reported architecture to 64bit [util-linux] | https://github.com/util-linux/util-linux | oci://ghcr.io/pkgforge/bincache/util-linux/nixpkgs/linux64:2.41-riscv64-linux | 2.41 |
| util-linux/lsirq | Utility to display kernel interrupt information [util-linux] | https://github.com/util-linux/util-linux | oci://ghcr.io/pkgforge/bincache/util-linux/nixpkgs/lsirq:2.41-riscv64-linux | 2.41 |
| xz/lzdiff | Diff LZMA compressed files [xz] | https://github.com/tukaani-project/xz | oci://ghcr.io/pkgforge/bincache/xz/nixpkgs/lzdiff:5.8.1-riscv64-linux | 5.8.1 |
| mtools/mcheck | Verify all files on an MS-DOS formatted disk [mtools] | https://github.com/google/mtools | oci://ghcr.io/pkgforge/bincache/mtools/nixpkgs/mcheck:4.0.48-riscv64-linux | 4.0.48 |
| util-linux/lslogins | Display information about known users in the system [util-linux] | https://github.com/util-linux/util-linux | oci://ghcr.io/pkgforge/bincache/util-linux/nixpkgs/lslogins:2.41-riscv64-linux | 2.41 |
| util-linux/losetup | Control loop devices [util-linux] | https://github.com/util-linux/util-linux | oci://ghcr.io/pkgforge/bincache/util-linux/nixpkgs/losetup:2.41-riscv64-linux | 2.41 |
| outils/md5 | Calculate a message digest (checksum) for a file [outils] | https://github.com/leahneukirchen/outils | oci://ghcr.io/pkgforge/bincache/outils/nixpkgs/md5:0.13-riscv64-linux | 0.13 |
| mtools/mattrib | Change MSDOS file attribute flags [mtools] | https://github.com/google/mtools | oci://ghcr.io/pkgforge/bincache/mtools/nixpkgs/mattrib:4.0.48-riscv64-linux | 4.0.48 |
| util-linux/last | Show a listing of last logged in users [util-linux] | https://github.com/util-linux/util-linux | oci://ghcr.io/pkgforge/bincache/util-linux/nixpkgs/last:2.41-riscv64-linux | 2.41 |
| outils/lndir | Create a shadow directory of symbolic links to another directory [outils] | https://github.com/leahneukirchen/outils | oci://ghcr.io/pkgforge/bincache/outils/nixpkgs/lndir:0.13-riscv64-linux | 0.13 |
| util-linux/mesg | Display (or do not display) messages from other users [util-linux] | https://github.com/util-linux/util-linux | oci://ghcr.io/pkgforge/bincache/util-linux/nixpkgs/mesg:2.41-riscv64-linux | 2.41 |
| xz/lzcmp | Compare LZMA compressed files [xz] | https://github.com/tukaani-project/xz | oci://ghcr.io/pkgforge/bincache/xz/nixpkgs/lzcmp:5.8.1-riscv64-linux | 5.8.1 |
| mtools/mdu | Display the amount of space occupied by an MSDOS directory [mtools] | https://github.com/google/mtools | oci://ghcr.io/pkgforge/bincache/mtools/nixpkgs/mdu:4.0.48-riscv64-linux | 4.0.48 |
| numactl/migratepages | Migrate the physical location a processes pages [numactl] | https://github.com/numactl/numactl | oci://ghcr.io/pkgforge/bincache/numactl/nixpkgs/migratepages:2.0.18-riscv64-linux | 2.0.18 |
| util-linux/lsblk | List information about block devices [util-linux] | https://github.com/util-linux/util-linux | oci://ghcr.io/pkgforge/bincache/util-linux/nixpkgs/lsblk:2.41-riscv64-linux | 2.41 |
| mjpegtools/lavpipe | Create raw YUV streams from pipe list scripts [mjpegtools] | https://svn.code.sf.net/p/mjpeg/Code/ | oci://ghcr.io/pkgforge/bincache/mjpegtools/nixpkgs/lavpipe:2.2.1-riscv64-linux | 2.2.1 |
| mjpegtools/lavaddwav | Add WAV audio to MJPEG video files [mjpegtools] | https://svn.code.sf.net/p/mjpeg/Code/ | oci://ghcr.io/pkgforge/bincache/mjpegtools/nixpkgs/lavaddwav:2.2.1-riscv64-linux | 2.2.1 |
| mtools/lz | Gunzip and show a listing of a gzip'd tar'd archive [mtools] | https://github.com/google/mtools | oci://ghcr.io/pkgforge/bincache/mtools/nixpkgs/lz:4.0.48-riscv64-linux | 4.0.48 |
| pax-utils/lddtree | Display ELF dependencies as a tree [pax-utils] | https://gitweb.gentoo.org/proj/pax-utils.git | oci://ghcr.io/pkgforge/bincache/pax-utils/ppkg/lddtree:1.3.8-riscv64-linux | 1.3.8 |
| outils/lam | Laminate files [outils] | https://github.com/leahneukirchen/outils | oci://ghcr.io/pkgforge/bincache/outils/nixpkgs/lam:0.13-riscv64-linux | 0.13 |
| mtools/mcd | Change MSDOS directory [mtools] | https://github.com/google/mtools | oci://ghcr.io/pkgforge/bincache/mtools/nixpkgs/mcd:4.0.48-riscv64-linux | 4.0.48 |
| util-linux/mcookie | Generate magic cookies for xauth [util-linux] | https://github.com/util-linux/util-linux | oci://ghcr.io/pkgforge/bincache/util-linux/nixpkgs/mcookie:2.41-riscv64-linux | 2.41 |
| util-linux/login | Begin session on the system [util-linux] | https://github.com/util-linux/util-linux | oci://ghcr.io/pkgforge/bincache/util-linux/nixpkgs/login:2.41-riscv64-linux | 2.41 |
| mjpegtools/lav2yuv | Convert a MJPEG file to raw yuv [mjpegtools] | https://svn.code.sf.net/p/mjpeg/Code/ | oci://ghcr.io/pkgforge/bincache/mjpegtools/nixpkgs/lav2yuv:2.2.1-riscv64-linux | 2.2.1 |
| util-linux/lsfd | List file descriptors [util-linux] | https://github.com/util-linux/util-linux | oci://ghcr.io/pkgforge/bincache/util-linux/nixpkgs/lsfd:2.41-riscv64-linux | 2.41 |
| moreutils/mispipe | Pipe two commands, returning the exit status of the first [moreutils] | https://git.joeyh.name/index.cgi/moreutils.git | oci://ghcr.io/pkgforge/bincache/moreutils/ppkg/mispipe:0.70-riscv64-linux | 0.70 |
| mjpegtools/lavtrans | Convert MJPEG videos to other MJPEG video formats [mjpegtools] | https://svn.code.sf.net/p/mjpeg/Code/ | oci://ghcr.io/pkgforge/bincache/mjpegtools/nixpkgs/lavtrans:2.2.1-riscv64-linux | 2.2.1 |
| util-linux/lsipc | List System V inter-process communication (IPC) resources [util-linux] | https://github.com/util-linux/util-linux | oci://ghcr.io/pkgforge/bincache/util-linux/nixpkgs/lsipc:2.41-riscv64-linux | 2.41 |
| mjpegtools/lav2wav | Extract the audio out of MJPEG container files to stdout [mjpegtools] | https://svn.code.sf.net/p/mjpeg/Code/ | oci://ghcr.io/pkgforge/bincache/mjpegtools/nixpkgs/lav2wav:2.2.1-riscv64-linux | 2.2.1 |
| mjpegtools/lav2mpeg | Easy conversion of lav files to mpeg [mjpegtools] | https://svn.code.sf.net/p/mjpeg/Code/ | oci://ghcr.io/pkgforge/bincache/mjpegtools/nixpkgs/lav2mpeg:2.2.1-riscv64-linux | 2.2.1 |
| xz/lzgrep | Search LZMA compressed files using regular expressions [xz] | https://github.com/tukaani-project/xz | oci://ghcr.io/pkgforge/bincache/xz/nixpkgs/lzgrep:5.8.1-riscv64-linux | 5.8.1 |
| mtools/mdeltree | Recursively delete an MSDOS directory and its contents [mtools] | https://github.com/google/mtools | oci://ghcr.io/pkgforge/bincache/mtools/nixpkgs/mdeltree:4.0.48-riscv64-linux | 4.0.48 |
| util-linux/look | Display lines beginning with a specified string [util-linux] | https://github.com/util-linux/util-linux | oci://ghcr.io/pkgforge/bincache/util-linux/nixpkgs/look:2.41-riscv64-linux | 2.41 |
| xz/lzfgrep | Search LZMA compressed files using fixed strings [xz] | https://github.com/tukaani-project/xz | oci://ghcr.io/pkgforge/bincache/xz/nixpkgs/lzfgrep:5.8.1-riscv64-linux | 5.8.1 |
| util-linux/linux32 | Change reported architecture to 32bit [util-linux] | https://github.com/util-linux/util-linux | oci://ghcr.io/pkgforge/bincache/util-linux/nixpkgs/linux32:2.41-riscv64-linux | 2.41 |
| mtools/mdoctorfat | Doctor the allocation table of a file [mtools] | https://github.com/google/mtools | oci://ghcr.io/pkgforge/bincache/mtools/nixpkgs/mdoctorfat:4.0.48-riscv64-linux | 4.0.48 |
| mjpegtools/lavinfo | Display information about MJPEG video files [mjpegtools] | https://svn.code.sf.net/p/mjpeg/Code/ | oci://ghcr.io/pkgforge/bincache/mjpegtools/nixpkgs/lavinfo:2.2.1-riscv64-linux | 2.2.1 |
| xz/lzma | Compress/Decompress files using LZMA format [alias=xz --format=lzma] [xz] | https://github.com/tukaani-project/xz | oci://ghcr.io/pkgforge/bincache/xz/nixpkgs/lzma:5.8.1-riscv64-linux | 5.8.1 |
| util-linux/lsmem | List the ranges of available memory with their online status [util-linux] | https://github.com/util-linux/util-linux | oci://ghcr.io/pkgforge/bincache/util-linux/nixpkgs/lsmem:2.41-riscv64-linux | 2.41 |
| mtools/mdir | Display an MSDOS directory [mtools] | https://github.com/google/mtools | oci://ghcr.io/pkgforge/bincache/mtools/nixpkgs/mdir:4.0.48-riscv64-linux | 4.0.48 |
| util-linux/ldattach | Attach a line discipline to a serial line [util-linux] | https://github.com/util-linux/util-linux | oci://ghcr.io/pkgforge/bincache/util-linux/nixpkgs/ldattach:2.41-riscv64-linux | 2.41 |
| mtools/mcopy | Copy MSDOS files to/from Unix [mtools] | https://github.com/google/mtools | oci://ghcr.io/pkgforge/bincache/mtools/nixpkgs/mcopy:4.0.48-riscv64-linux | 4.0.48 |
| util-linux/lastb | Show a listing of all bad login attempts (/var/log/btmp) [util-linux] | https://github.com/util-linux/util-linux | oci://ghcr.io/pkgforge/bincache/util-linux/nixpkgs/lastb:2.41-riscv64-linux | 2.41 |
| moreutils/lckdo | Run a program with a lock held [moreutils] | https://git.joeyh.name/index.cgi/moreutils.git | oci://ghcr.io/pkgforge/bincache/moreutils/ppkg/lckdo:0.70-riscv64-linux | 0.70 |
| util-linux/logger | Enter messages into the system log [util-linux] | https://github.com/util-linux/util-linux | oci://ghcr.io/pkgforge/bincache/util-linux/nixpkgs/logger:2.41-riscv64-linux | 2.41 |
| mtools/mdel | Delete an MSDOS file [mtools] | https://github.com/google/mtools | oci://ghcr.io/pkgforge/bincache/mtools/nixpkgs/mdel:4.0.48-riscv64-linux | 4.0.48 |
| xz/lzmainfo | Show information stored in the .lzma file header [xz] | https://github.com/tukaani-project/xz | oci://ghcr.io/pkgforge/bincache/xz/nixpkgs/lzmainfo:5.8.1-riscv64-linux | 5.8.1 |
| mtools/minfo | Print the parameters of a MSDOS filesystem [mtools] | https://github.com/google/mtools | oci://ghcr.io/pkgforge/bincache/mtools/nixpkgs/minfo:4.0.48-riscv64-linux | 4.0.48 |
| util-linux/lsns | List system namespaces [util-linux] | https://github.com/util-linux/util-linux | oci://ghcr.io/pkgforge/bincache/util-linux/nixpkgs/lsns:2.41-riscv64-linux | 2.41 |
| mtools/mcat | Dump raw disk image [mtools] | https://github.com/google/mtools | oci://ghcr.io/pkgforge/bincache/mtools/nixpkgs/mcat:4.0.48-riscv64-linux | 4.0.48 |
| util-linux/lscpu | Display information about the CPU architecture [util-linux] | https://github.com/util-linux/util-linux | oci://ghcr.io/pkgforge/bincache/util-linux/nixpkgs/lscpu:2.41-riscv64-linux | 2.41 |
| numactl/memhog | Allocate memory with policy for testing [numactl] | https://github.com/numactl/numactl | oci://ghcr.io/pkgforge/bincache/numactl/nixpkgs/memhog:2.0.18-riscv64-linux | 2.0.18 |
| xz/lzmore | View LZMA compressed files with more [xz] | https://github.com/tukaani-project/xz | oci://ghcr.io/pkgforge/bincache/xz/nixpkgs/lzmore:5.8.1-riscv64-linux | 5.8.1 |
| mtools/mcomp | Compares two files [mtools] | https://github.com/google/mtools | oci://ghcr.io/pkgforge/bincache/mtools/nixpkgs/mcomp:4.0.48-riscv64-linux | 4.0.48 |
| xz/lzless | View LZMA compressed files with less [xz] | https://github.com/tukaani-project/xz | oci://ghcr.io/pkgforge/bincache/xz/nixpkgs/lzless:5.8.1-riscv64-linux | 5.8.1 |
| mjpegtools/mp2enc | Simple MPEG-1 layer-II audio encoder [mjpegtools] | https://svn.code.sf.net/p/mjpeg/Code/ | oci://ghcr.io/pkgforge/bincache/mjpegtools/nixpkgs/mp2enc:2.2.1-riscv64-linux | 2.2.1 |
| mjpegtools/mplex | MPEG 1/2 program/system stream multiplexer [mjpegtools] | https://svn.code.sf.net/p/mjpeg/Code/ | oci://ghcr.io/pkgforge/bincache/mjpegtools/nixpkgs/mplex:2.2.1-riscv64-linux | 2.2.1 |
| mjpegtools/mpegtranscode | Suite of programs for processing MPEG or MJPEG video | https://svn.code.sf.net/p/mjpeg/Code/ | oci://ghcr.io/pkgforge/bincache/mjpegtools/nixpkgs/mpegtranscode:2.2.1-riscv64-linux | 2.2.1 |
| mjpegtools/mpeg2enc | MPEG-1/2 encoder [mjpegtools] | https://svn.code.sf.net/p/mjpeg/Code/ | oci://ghcr.io/pkgforge/bincache/mjpegtools/nixpkgs/mpeg2enc:2.2.1-riscv64-linux | 2.2.1 |
| util-linux/more | A file perusal filter for CRT viewing [util-linux] | https://github.com/util-linux/util-linux | oci://ghcr.io/pkgforge/bincache/util-linux/nixpkgs/more:2.41-riscv64-linux | 2.41 |
| util-linux/mountpoint | Check whether a directory or file is a mountpoint [util-linux] | https://github.com/util-linux/util-linux | oci://ghcr.io/pkgforge/bincache/util-linux/nixpkgs/mountpoint:2.41-riscv64-linux | 2.41 |
| util-linux/mkswap | Create a swap area [util-linux] | https://github.com/util-linux/util-linux | oci://ghcr.io/pkgforge/bincache/util-linux/nixpkgs/mkswap:2.41-riscv64-linux | 2.41 |
| mtools/mmove | Move/Rename an MSDOS file or subdirectory [mtools] | https://github.com/google/mtools | oci://ghcr.io/pkgforge/bincache/mtools/nixpkgs/mmove:4.0.48-riscv64-linux | 4.0.48 |
| mtools/mren | Rename an existing MSDOS file [mtools] | https://github.com/google/mtools | oci://ghcr.io/pkgforge/bincache/mtools/nixpkgs/mren:4.0.48-riscv64-linux | 4.0.48 |
| mtools/mpartition | Partition an MSDOS hard disk [mtools] | https://github.com/google/mtools | oci://ghcr.io/pkgforge/bincache/mtools/nixpkgs/mpartition:4.0.48-riscv64-linux | 4.0.48 |
| util-linux/mkfs | Make cramfs compressed ROM file system [util-linux] | https://github.com/util-linux/util-linux | oci://ghcr.io/pkgforge/bincache/util-linux/nixpkgs/mkfs.cramfs:2.41-riscv64-linux | 2.41 |
| util-linux/mount | Mount a filesystem [util-linux] | https://github.com/util-linux/util-linux | oci://ghcr.io/pkgforge/bincache/util-linux/nixpkgs/mount:2.41-riscv64-linux | 2.41 |
| squashfs-tools/mksquashfs | Create and append to squashfs filesystems [squashfstools] | https://github.com/plougher/squashfs-tools | oci://ghcr.io/pkgforge/bincache/squashfs-tools/nixpkgs/mksquashfs:4.6.1-riscv64-linux | 4.6.1 |
| util-linux/mkfs | Make an SCO bfs filesystem [util-linux] | https://github.com/util-linux/util-linux | oci://ghcr.io/pkgforge/bincache/util-linux/nixpkgs/mkfs.bfs:2.41-riscv64-linux | 2.41 |
| mtools/mmd | Make an MSDOS subdirectory [mtools] | https://github.com/google/mtools | oci://ghcr.io/pkgforge/bincache/mtools/nixpkgs/mmd:4.0.48-riscv64-linux | 4.0.48 |
| mtools/mtools | Utilities to access DOS disks in Unix [mtools] | https://github.com/google/mtools | oci://ghcr.io/pkgforge/bincache/mtools/nixpkgs/mtools:4.0.48-riscv64-linux | 4.0.48 |
| mtools/mshowfat | Show FAT clusters allocated to file [mtools] | https://github.com/google/mtools | oci://ghcr.io/pkgforge/bincache/mtools/nixpkgs/mshowfat:4.0.48-riscv64-linux | 4.0.48 |
| mtools/mshortname | Show short name of a file [mtools] | https://github.com/google/mtools | oci://ghcr.io/pkgforge/bincache/mtools/nixpkgs/mshortname:4.0.48-riscv64-linux | 4.0.48 |
| mtools/mrd | Remove an MSDOS subdirectory [mtools] | https://github.com/google/mtools | oci://ghcr.io/pkgforge/bincache/mtools/nixpkgs/mrd:4.0.48-riscv64-linux | 4.0.48 |
| mtools/mmount | Mount an MSDOS disk [mtools] | https://github.com/google/mtools | oci://ghcr.io/pkgforge/bincache/mtools/nixpkgs/mmount:4.0.48-riscv64-linux | 4.0.48 |
| util-linux/mkfs | Make a Minix filesystem [util-linux] | https://github.com/util-linux/util-linux | oci://ghcr.io/pkgforge/bincache/util-linux/nixpkgs/mkfs.minix:2.41-riscv64-linux | 2.41 |
| mtools/mkmanifest | Make list of file names and their DOS 8+3 equivalent [mtools] | https://github.com/google/mtools | oci://ghcr.io/pkgforge/bincache/mtools/nixpkgs/mkmanifest:4.0.48-riscv64-linux | 4.0.48 |
| util-linux/mkfs | Make a Linux filesystem [util-linux] | https://github.com/util-linux/util-linux | oci://ghcr.io/pkgforge/bincache/util-linux/nixpkgs/mkfs:2.41-riscv64-linux | 2.41 |
| usbutils/lsusb | List USB devices [usbutils] | https://github.com/gregkh/usbutils | oci://ghcr.io/pkgforge/bincache/usbutils/ppkg/lsusb:018-riscv64-linux | 018 |
| xz/lzcat | Decompress LZMA files to stdout [alias=xz --format=lzma --decompress --stdout] [xz] | https://github.com/tukaani-project/xz | oci://ghcr.io/pkgforge/bincache/xz/nixpkgs/lzcat:5.8.1-riscv64-linux | 5.8.1 |
| mtools/mlabel | Make an MSDOS volume label [mtools] | https://github.com/google/mtools | oci://ghcr.io/pkgforge/bincache/mtools/nixpkgs/mlabel:4.0.48-riscv64-linux | 4.0.48 |
| mtools/mzip | Change protection mode and eject disk on Zip/Jaz drive [mtools] | https://github.com/google/mtools | oci://ghcr.io/pkgforge/bincache/mtools/nixpkgs/mzip:4.0.48-riscv64-linux | 4.0.48 |
| mtools/mxtar | Wrapper for using GNU tar directly from a floppy disk [mtools] | https://github.com/google/mtools | oci://ghcr.io/pkgforge/bincache/mtools/nixpkgs/mxtar:4.0.48-riscv64-linux | 4.0.48 |
| mtools/mtype | Display contents of an MSDOS file [mtools] | https://github.com/google/mtools | oci://ghcr.io/pkgforge/bincache/mtools/nixpkgs/mtype:4.0.48-riscv64-linux | 4.0.48 |
| mtools/mtoolstest | Tests and Display the configuration [mtools] | https://github.com/google/mtools | oci://ghcr.io/pkgforge/bincache/mtools/nixpkgs/mtoolstest:4.0.48-riscv64-linux | 4.0.48 |
| netcat/nc | TCP/IP swiss army knife (GNU-variant) | https://netcat.sourceforge.net/ | oci://ghcr.io/pkgforge/bincache/netcat-gnu/nixpkgs/nc:0.7.1-riscv64-linux | 0.7.1 |
| net-tools/nameif | Name network interfaces based on MAC addresses | https://git.code.sf.net/p/net-tools/code | oci://ghcr.io/pkgforge/bincache/net-tools/nixpkgs/nameif:2.10-riscv64-linux | 2.10 |
| ncdu | Disk usage analyzer with an ncurses interface | https://code.blicky.net/yorhel/ncdu | oci://ghcr.io/pkgforge/bincache/ncdu/ppkg/ncdu:2.7-riscv64-linux | 2.7 |
| neofetch | A CLI system information tool (Updated Fork) | https://github.com/hykilpikonna/hyfetch | oci://ghcr.io/pkgforge/bincache/neofetch/hyfetch/neofetch:HEAD-aee058e-250602T040308-riscv64-linux | HEAD-aee058e-250602T040308 |
| netcat/netcat | TCP/IP swiss army knife (libressl-variant) | https://github.com/libressl/portable | oci://ghcr.io/pkgforge/bincache/netcat-libressl/nixpkgs/netcat:4.0.0-riscv64-linux | 4.0.0 |
| netcat/netcat | TCP/IP swiss army knife (GNU-variant) | https://netcat.sourceforge.net/ | oci://ghcr.io/pkgforge/bincache/netcat-gnu/nixpkgs/netcat:0.7.1-riscv64-linux | 0.7.1 |
| util-linux/namei | Follow a pathname until a terminal point is found [util-linux] | https://github.com/util-linux/util-linux | oci://ghcr.io/pkgforge/bincache/util-linux/nixpkgs/namei:2.41-riscv64-linux | 2.41 |
| netcat/nc | TCP/IP swiss army knife (libressl-variant) | https://github.com/libressl/portable | oci://ghcr.io/pkgforge/bincache/netcat-libressl/nixpkgs/nc:4.0.0-riscv64-linux | 4.0.0 |
| lcdf-typetools/otftotfm | Create TeX font metrics from OpenType fonts [lcdf-typetools] | https://github.com/kohler/lcdf-typetools | oci://ghcr.io/pkgforge/bincache/lcdf-typetools/ppkg/otftotfm:2.110-riscv64-linux | 2.110 |
| mjpegtools/png2yuv | Convert PNG images to the YUV4MPEG stream format [mjpegtools] | https://svn.code.sf.net/p/mjpeg/Code/ | oci://ghcr.io/pkgforge/bincache/mjpegtools/nixpkgs/png2yuv:2.2.1-riscv64-linux | 2.2.1 |
| mjpegtools/ppmtoy4m | Convert PPM images to YUV4MPEG2 stream [mjpegtools] | https://svn.code.sf.net/p/mjpeg/Code/ | oci://ghcr.io/pkgforge/bincache/mjpegtools/nixpkgs/ppmtoy4m:2.2.1-riscv64-linux | 2.2.1 |
| net-tools/netstat | Print network connections, routing tables, interface statistics, masquerade connections, and multicast memberships | https://git.code.sf.net/p/net-tools/code | oci://ghcr.io/pkgforge/bincache/net-tools/nixpkgs/netstat:2.10-riscv64-linux | 2.10 |
